nohup: ignoring input
Traceback (most recent call last):
  File "/home/ubuntu/gtc-trading/src/strategy/paper_runner.py", line 26, in <module>
    import bates_pricer as bp
ModuleNotFoundError: No module named 'bates_pricer'
nohup: ignoring input
Loaded params from /home/ubuntu/gtc-trading/data/deribit/bates_params_implied.json
[2026-03-17 23:00:51 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:00:56 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:01:02 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:01:08 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:01:14 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:01:19 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:01:25 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:01:31 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:01:36 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:01:42 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:01:47 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:01:53 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:01:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:02:04 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:02:10 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:02:16 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:02:21 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:02:27 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:02:33 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:02:38 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:02:45 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:02:50 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:02:56 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:03:02 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:03:07 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:03:13 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:03:19 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:03:25 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:03:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:03:36 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:03:42 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:03:47 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:03:53 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:03:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:04:05 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:04:10 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:04:16 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:04:22 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:04:27 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:04:33 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:04:39 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:04:45 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:04:50 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:04:56 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:05:01 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:05:07 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:05:13 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:05:19 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:05:25 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:05:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:05:36 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:05:42 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:05:47 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:05:53 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:05:58 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:06:05 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:06:10 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:06:16 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:06:22 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:06:27 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:06:33 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:06:40 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:06:46 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:06:51 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:06:57 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:07:03 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:07:08 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:07:14 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:07:20 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:07:25 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:07:31 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:07:36 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:07:42 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:07:47 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:07:53 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:07:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:08:04 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:08:10 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:08:16 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:08:21 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:08:27 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:08:33 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:08:38 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:08:44 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:08:49 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:08:55 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:09:01 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:09:07 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:09:13 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:09:19 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:09:24 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:09:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:09:36 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:09:41 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:09:47 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:09:53 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:09:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:10:04 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:10:10 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:10:16 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:10:22 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:10:27 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:10:33 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:10:39 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:10:44 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:10:50 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:10:56 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:11:02 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:11:08 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:11:13 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:11:19 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:11:24 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:11:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:11:36 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:11:41 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:11:48 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:11:53 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:11:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:12:04 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:12:10 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:12:16 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:12:22 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:12:27 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:12:33 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:12:39 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:12:44 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:12:50 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:12:55 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:13:01 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:13:07 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:13:13 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:13:18 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:13:24 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:13:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:13:36 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:13:41 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:13:47 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:13:52 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:13:58 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:14:04 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:14:09 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:14:15 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:14:21 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:14:28 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:14:33 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:14:39 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:14:44 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:14:50 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:14:56 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:15:01 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:15:08 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:15:14 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:15:20 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:15:25 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:15:31 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:15:37 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:15:43 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:15:48 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:15:54 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:15:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:16:05 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:16:11 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:16:17 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:16:22 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:16:28 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:16:34 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:16:39 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:16:45 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:16:51 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:16:56 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:17:02 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:17:08 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:17:14 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:17:20 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:17:26 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:17:31 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:17:37 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:17:43 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:17:48 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:17:54 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:17:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:18:05 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:18:11 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:18:17 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:18:22 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:18:28 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:18:34 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:18:39 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:18:45 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:18:51 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:18:57 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:19:03 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:19:09 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:19:14 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:19:20 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:19:25 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:19:31 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:19:36 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:19:42 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:19:48 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:19:53 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:19:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:20:05 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:20:11 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:20:16 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:20:22 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:20:28 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:20:33 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:20:39 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-17 23:20:44 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
